ID,question,label,answerA,answerB,answerC,answerD,answerE
378G7J1SJLWYGLJGK83MARJLDFGWEF-2,Emily sold Monica a bottle of lotion that she promised would keep her smooth and hair free; _ likes buying goods .,D,Joel,Emily,Jason,Monica,Rachel
3O4VWC1GEYKOUS2R8NFBU89OD403JF-2,"Even though they both needed braces in middle school, Katrina got them while Jessica did not, so _ 's teeth are crooked as an adult.",E,brown,Lawrence,Rachel,Katrina,Jessica
3YD0MU1NC2ZG0T13WVTOMSUD4T77A0-1,"Carrie knew that Megan enjoyed eating fruit, so she made a cobbler for dessert. _ was the host of a dinner.",A,Carrie,Rachel,Megan,Jessica,Neil
3YD0MU1NC2ZG0T13WVTOMSUD4T77A0-2,"Carrie knew that Megan enjoyed eating fruit, so she made a cobbler for dessert. _ was the guest of a dinner.",B,Jason,Megan,Carrie,Rachel,Emily
3K3IX1W4S6P56Z53SHN5MELYZ3ZAPN-1,"Derrick has trouble at night unlike Robert ,for  _ it is nothing to wake up during the night and stay awake.",A,Derrick,Robert,Randy,Kevin,Jason
3K3IX1W4S6P56Z53SHN5MELYZ3ZAPN-2,"Derrick has trouble at night unlike Robert ,for  _ it is out of the ordinary to wake up during the night and stay awake.",C,Lindsey,Nelson,Robert,Derrick,Eric
32LAQ1JNTB327PBFZ1PGJNMXOVPUTL-2,"Betty was angry at Emily and sought revenge by chasing her with the airgun, _ dodging pellets.",B,Robert,Emily,Rebecca,Aaron,Betty
32LAQ1JNTB327PBFZ1PGJNMXOVPUTL-1,"Betty was angry at Emily and sought revenge by chasing her with the airgun, _ shooting pellets.",C,Craig,Rebecca,Betty,Emily,Cynthia
37PGLWGSJT4J1QRLRDAA7VNII5BKIL-1,"Jessica was sleeping with Amy, who was married, so _ went home alone when they were done.",B,Randy,Jessica,William,Samantha,Amy
37PGLWGSJT4J1QRLRDAA7VNII5BKIL-2,"Jessica was sleeping with Amy, who was married, so _ went home to their spouse when they were done.",E,Emily,Angela,Jessica,Dennis,Amy
3P520RYKCH4LSY1IE7VIO9SBKQF5U6-1,Rachel played in the swimming pool while Jessica jumped in the muddy puddle. _ was still clean when they returned home.,B,Randy,Rachel,Neil,Logan,Jessica
3P520RYKCH4LSY1IE7VIO9SBKQF5U6-2,Rachel played in the swimming pool while Jessica jumped in the muddy puddle. _ was still dirty when they returned home.,A,Jessica,Rachel,brown,Joel,Ryan
3K3G488TR26T05U1XYBDE8VMCNTQ51-1,"Amy was allergic to cats but Samantha was not, so _ was nervous to go to the new cat cafe.",A,Amy,Michael,Samantha,Carrie,Christopher
3K3G488TR26T05U1XYBDE8VMCNTQ51-2,"Amy was allergic to cats but Samantha was not, so _ was excited to go to the new cat cafe.",A,Samantha,Rebecca,Amy,Carrie,Emily
3421H3BM9CVA9UR7PWGLLLCADYYJ94-1,"The baseball game Jennifer went to was the one that Betty was watching on television, so _ caught the game winning ball as it flew to the stands.",D,Samuel,Kevin,Betty,Jennifer,Steven
3421H3BM9CVA9UR7PWGLLLCADYYJ94-2,"The baseball game Jennifer went to was the one that Betty was watching on television, so _ watched the game winning ball as it flew to the stands.",B,Samantha,Betty,Lindsey,Jennifer,Leslie
3S8APUMBJXHYYWL1KSRW5VR0KZSFBO-2,The tea Matthew made was always more strong than the tea Ian made because _ took the teabag out of the cup.,A,Ian,Nick,Elena,Kevin,Matthew
3S8APUMBJXHYYWL1KSRW5VR0KZSFBO-1,The tea Matthew made was always more strong than the tea Ian made because _ left the teabag in the cup.,B,Robert,Matthew,Dennis,Ian,Jason
39HYCOOPKQZCDSA949YFN9NH8DMDMX-2,"Maria paid a lot more for her sweatshirt than Megan paid for hers, because _ bought it at a discount store.",E,Maria,Jason,Jessica,Rebecca,Megan
39HYCOOPKQZCDSA949YFN9NH8DMDMX-1,"Maria paid a lot more for her sweatshirt than Megan paid for hers, because _ bought it at a upscale store.",D,Samuel,Joel,Angela,Maria,Megan
35O6H0UNLUUR87PVM6349578R0R5J7-2,The ambulance that Matthew called for Joel finally arrived because he was in so much pain from kidney stones. _ was rushed in the ambulance to the hospital.,A,Joel,Brian,Nick,Christopher,Matthew
35O6H0UNLUUR87PVM6349578R0R5J7-1,The ambulance that Matthew called for Joel finally arrived because he was in so much pain from kidney stones. _ accompanied him in the ambulance to the hospital.,C,Lawrence,Joel,Matthew,Eric,Randy
37OPIVELUU1DTI7F94F0D5J7DBYAHP-2,"Samantha trimmed their toenails but Sarah did not, so _ had toenails that were quite long.",A,Sarah,Samantha,Jessica,Christine,Megan
37OPIVELUU1DTI7F94F0D5J7DBYAHP-1,"Samantha trimmed their toenails but Sarah did not, so _ had toenails that were quite short.",D,Laura,Donald,Sarah,Samantha,Rachel
3V7ICJJAZCU3U5NJK97D6PIIK2X4BZ-1,"Neil didn't want to give their number to Derrick, because _ didn't want to engage in a bunch of small talk.",A,Neil,Joseph,Mary,Derrick,Benjamin
3V7ICJJAZCU3U5NJK97D6PIIK2X4BZ-2,"Neil didn't want to give their number to Derrick, because _ always wanted to engage in a bunch of small talk.",C,Neil,coach,Derrick,Kyle,Randy
3I7KR83SNABQQPYINJ4XU2OFZBS9KN-2,"Sleeping better would help Lindsey do better in the class Christine teaches on the weekends, _ teaches to class every weekend.",C,Craig,Joseph,Christine,Lindsey,Jeffrey
3I7KR83SNABQQPYINJ4XU2OFZBS9KN-1,"Sleeping better would help Lindsey do better in the class Christine teaches on the weekends, _ goes to class every weekend.",B,Rachel,Lindsey,Joseph,Matthew,Christine
3OQQD2WO8I4D5SJE67IBQ96G7EL3IF-2,"Rachel went to the store to buy milk for Angela, and _ stayed home most of the morning.",B,Samuel,Angela,Rachel,Patricia,Emily
3OQQD2WO8I4D5SJE67IBQ96G7EL3IF-1,"Rachel went to the store to buy milk for Angela, and _ was at the store most of the morning.",D,Eric,Jessica,Angela,Rachel,Lawrence
39XCQ6V3KY20QNBHIPXF83EVH4456B-1,"At the sink, Rachel told Victoria to wash their hands because _ 's hands were clean.",C,Natalie,Joel,Rachel,Victoria,Lindsey
3QGTX7BCHRGH8MUZ4S6QXZVZB1DZ54-1,"While Carrie was feeling seasick, Megan was having so much fun on the boat, because _ hates sailing.",D,Megan,Eric,Amy,Carrie,Neil
3QGTX7BCHRGH8MUZ4S6QXZVZB1DZ54-2,"While Carrie was feeling seasick, Megan was having so much fun on the boat, because _ loves sailing.",D,Carrie,Betty,Jason,Megan,Angela
3OKP4QVBP4BENBBB9W9IK3VFSPLGA3-1,Cynthia drove to Angela's house to return the black glasses because _ had found them.,E,Joel,Patricia,Angela,Mary,Cynthia
3OKP4QVBP4BENBBB9W9IK3VFSPLGA3-2,Cynthia drove to Angela's house to return the black glasses because _ had lost them.,D,Patricia,Cynthia,Emily,Angela,Samantha
3B623HUYJ4OO03SGN07LLSKEW3JS82-2,"Victoria asked for some tips from Lindsey on dealing with an ear infection, in spite of _ being unfamiliar with them.",B,Joel,Lindsey,Donald,Victoria,Craig
334ZEL5JX6DRLVFWUHWHIEAEGMYSOD-1,"The child was screaming after the baby bottle and toy fell. Since the child was hungry, the _ stopped his crying.",B,toy,baby bottle,tank top,feet,Body
3M93N4X8HKLDKKOZE44CAITSHU1JS2-1,"Logan chose all the outfits and Justin bought them, because _ had good taste in clothing.",B,Justin,Logan,Mary,Samantha,Natalie
39TX062QX1MAVN895TICTJTV0CBX36-1,"Natalie asked Tanya if she had planted the seeds in the garden, because _ she had forgotten.",C,Sarah,Matthew,Natalie,Tanya,Carrie
3MYASTQBG79O4I9UC4TWCKJEUNJDQV-1,Megan had to prepare in advance to see Jennifer. It bothered _ to be spontaneous and unorganized.,B,Jennifer,Megan,Joseph,Rachel,Nick
3MYASTQBG79O4I9UC4TWCKJEUNJDQV-2,Megan had to prepare in advance to see Jennifer. It never bothered _ to be unpredicatable and unorganized.,D,Samuel,Megan,Ryan,Jennifer,Megan
3PEG1BH7AEP9EIDFL3ITL8J5SWFKB3-1,There was only so much Angela could endure from Mary before _ was pushed too far.,A,Angela,Samantha,Logan,Mary,Jason
3PEG1BH7AEP9EIDFL3ITL8J5SWFKB3-2,There was only so much Angela could endure from Mary before _ pushed them far.,A,Mary,Logan,Rachel,Angela,baby
367O8HRHKIM2BR4LVVT8WESHNF5S4L-1,Our experience was better after we chose the video game over the movie since the _ was stimulating.,E,movie,watch,football,spot,video game
3G5RUKN2EC1RYVJLKWWDMU5JYNY9NW-2,I had to embroider the design by hand and not a sewing machine because the _ was too simple.,C,memory foam,design,sewing machine,bag,chain
3OKP4QVBP2VZTMC4PYXIS576YA1GAA-2,Rebecca stayed in bed and slept for longer than Monica although _ was feeling more sick.,B,Joel,Monica,Rebecca,Rebecca,Randy
3OKP4QVBP2VZTMC4PYXIS576YA1GAA-1,Rebecca stayed in bed and slept for longer than Monica because _ was feeling more sick.,D,Monica,Nick,Amy,Rebecca,Samuel
3K1H3NEY7LXXRTFG98OKI6FCJJMGDC-2,The hairstylist was able to brush through the curls of Robert but not Steven because _ used no conditioner.,B,Samuel,Steven,Eric,Joel,Robert
3K1H3NEY7LXXRTFG98OKI6FCJJMGDC-1,The hairstylist was able to brush through the curls of Robert but not Steven because _ used plenty of conditioner.,E,Steven,Joel,Neil,Nick,Robert
3R5LWXWHR06BPZKX08PWCDI44HMGX3-2,"Sarah would have loved to raise backyard chickens like Carrie, because _ lived on a farm.",E,Elena,Lindsey,Eric,Sarah,Carrie
3R5LWXWHR06BPZKX08PWCDI44HMGX3-1,"Sarah would have loved to raise backyard chickens like Carrie, because _ lived in an apartment.",D,Kevin,Carrie,Jessica,Sarah,Kyle
337F8MIIMZBNGTL22VYOUAYQZN1049-2,"When it came to divorce time, Erin had a good family lawyer and Cynthia did not, so _ came out with less assets.",C,Christopher,Erin,Cynthia,Samantha,Samuel
33CLA8O0MI9LE32QGPDM5AW42L1RFJ-1,"Robert threw the dish on the floor and Jeffrey cleaned it up, because _ is a master.",C,Dennis,Jeffrey,Robert,Rachel,Kevin
33CLA8O0MI9LE32QGPDM5AW42L1RFJ-2,"Robert threw the dish on the floor and Jeffrey cleaned it up, because _ is a slave.",D,Brett,Robert,Craig,Jeffrey,Eric
3X52SWXE0X3JJNZ2OHXRK3JIXMVWCL-1,The updates for Mike's cell phone are more reliable than those for his laptop. That's because programmers spend crazy amounts of time on the _ updates.,A,cell phone,joint account,phone,laptop,window
385MDVINFCD6R158Y9ED77WDIOBWJ1-2,Amy was more sober than Angela because _ had alcohol withdrawal from drinking too much.,D,Logan,Samantha,Amy,Angela,Laura
385MDVINFCD6R158Y9ED77WDIOBWJ1-1,Amy was more sober than Angela because _ did not have alcohol withdrawal from drinking too much.,E,Dennis,Monica,Donald,Angela,Amy
34OWYT6U3YVEEJ717EVL9KXA0FPI9Z-1,"Christine wanted to go visit the aquarium on the weekend, but not Victoria, because _ had never been there.",D,Jeffrey,Victoria,Emily,Christine,Samantha
337F8MIIMZBNGTL22VYOUAYQZQX40F-2,"Hunter needed some solitude from Steven, because _ was tired and snored real loud at their house.",E,Jessica,Jeffrey,Hunter,Logan,Steven
337F8MIIMZBNGTL22VYOUAYQZQX40F-1,"Hunter needed some solitude from Steven, because _ was tired of always having company at their house.",C,Steven,tiger,Hunter,Jason,brown
3N3WJQXELSOQABV1NA1JZFTGI4FL20-1,"Natalie wanted Victoria to stop the deer from coming in their yard, because _ was too afraid of them.",B,Kayla,Natalie,Megan,Victoria,Amy
3UQVX1UPFSFDDF6FYHF01V1SKSZ20G-1,I decided to order takeout from the Indian restaurant even though the Chinese restaurant is cheaper. The _ has the best food.,C,french restaurant,oxford shirt,Indian restaurant,restaurant,Chinese restaurant
3UQVX1UPFSFDDF6FYHF01V1SKSZ20G-2,I decided to order takeout from the Indian restaurant even though the Chinese restaurant is cheaper. The _ has the worst food.,A,Chinese restaurant,Indian restaurant,french restaurant,village,private school
3NKW03WTLM5NDO9LTZYM488ZWM1QWQ-2,Katrina liked girls with long legs but Emily liked girls with short legs. _ asked the midget out to dinner.,E,Joel,Lindsey,Jason,Katrina,Emily
3P4C70TRMTVVJU2F6NY8THBQNA0GLK-1,"Randy lost touch with his family after high school unlike Justin, because _ family were evil.",B,Justin,Randy,Joel,Matthew,Hunter
31YWE12TE0ASW69W75L2605B5EXX7B-2,Katrina asked Elena to clean the bathtub in the morning with a rag because _ is lazying about.,E,Katrina,Angela,Rebecca,Ian,Elena
3WKGUBL7SZK0DPAOROK7SUQE72J4LW-2,"At dinner, Tanya gave the rest of her spinach to Betty, because _ was hungry.",C,Kayla,Tanya,Betty,Mary,Craig
3HRWUH63QWGNRXGG14VW2COQ1N6N5C-1,Elena was a bad friend to Katrina because _ was very selfish and never reciprocated the favors and help she was received.,A,Elena,Katrina,Lawrence,Christopher,Monica
33W1NHWFYJZJTO5P5OOO0F1CQNQTZF-2,"Robert has always struggled with sobriety, but Craig doesn't have that issue. _ is a moderate drinker.",E,Samantha,coach,Robert,Neil,Craig
33W1NHWFYJZJTO5P5OOO0F1CQNQTZF-1,"Robert has always struggled with sobriety, but Craig doesn't have that issue. _ is an alcoholic.",E,Steven,Randy,Craig,Lindsey,Robert
3YKP7CX6G4T0DS52M75K912RA3F7B9-2,"Katrina invited Elena to use the tanning bed, but _ didn't like getting an artifical tan.",A,Elena,William,Logan,Joseph,Katrina
3UZUVSO3P7T2B9P2G6XZ1THUFE1MEF-2,Being physically intimidating came naturally to Kayla but not Sarah because _ was not big or very muscular.,D,Laura,Kayla,Rebecca,Sarah,Jessica
3UZUVSO3P7T2B9P2G6XZ1THUFE1MEF-1,Being physically intimidating came naturally to Kayla but not Sarah because _ was big and very muscular.,D,Cynthia,Sarah,Emily,Kayla,Betty
3HXCEECSQMR0GL5CVWZNGY5JHDXYZ3-2,"Instructions to Betty had to be simple, only Kayla could handle the complex stuff; _ was competent with too much information.",D,Rebecca,Megan,Natalie,Kayla,Betty
3HXCEECSQMR0GL5CVWZNGY5JHDXYZ3-1,"Instructions to Betty had to be simple, only Kayla could handle the complex stuff; _ was overwhelmed by too much information.",E,Kayla,Emily,doll,Kayla,Betty
3RBI0I35XE1ZVSYJAP4ECX042I5Y3D-1,Neil requested that Christopher change the water in the fish tank because _ is at school.,B,William,Neil,Nelson,Christopher,Ryan
3RBI0I35XE1ZVSYJAP4ECX042I5Y3D-2,Neil requested that Christopher change the water in the fish tank because _ is close to it.,E,Jennifer,Leslie,Michael,Neil,Christopher
3KVQ0UJWPXJYK2QN97AJ6XD80R5W5C-2,"Steven passionately pursued the affections of Ian, though _ wouldn't agree to go on a date together.",B,Ryan,Ian,Steven,Rachel,Jason
3KVQ0UJWPXJYK2QN97AJ6XD80R5W5C-1,"Steven passionately pursued the affections of Ian, and _ couldn't wait to go on a date together.",C,Lawrence,Lindsey,Steven,Michael,Ian
322ZSN9Z5IY3QRH0KVYY6JO3P6N4T6-2,"Randy was running a trash removal service and they met Kyle on a job site , _ is a property owner.",C,Randy,Craig,Kyle,Aaron,Carrie
322ZSN9Z5IY3QRH0KVYY6JO3P6N4T6-1,"Randy was running a trash removal service and they met Kyle on a job site , _ is a business owner.",B,Michael,Randy,Kyle,Derrick,Jessica
3YKP7CX6G4T0DS52M75K912RADS7B6-1,Laura was in critical condition and being helped by Elena because _ was in an car accident.,A,Laura,Jennifer,Elena,Emily,Patricia
3YKP7CX6G4T0DS52M75K912RADS7B6-2,Laura was in critical condition and being helped by Elena because _ was an emergency doctor.,E,Ian,Maria,William,Laura,Elena
30F94FBDNRI8H132FCWLMZ61B6ABTY-2,The jacket fit much too loosely on Yuri's shoulder area because the _ was narrow.,B,kitchen table,shoulder area,jacket,heavy coat,boat
38EHZ67RIO6FPCK06ZZNTUQEL51GM9-1,"Laura trained as a nurse, however Natalie trained as an architect. _ found the accident victims' vital signs with ease.",B,Natalie,Laura,Logan,Angela,Elena
38EHZ67RIO6FPCK06ZZNTUQEL51GM9-2,"Laura trained as a nurse, however Natalie trained as an architect. _ found the accident victims' vital signs with great difficulty.",C,Emily,Kyle,Natalie,Laura,Megan
3PIOQ99R7004CC6V2534AOG61DVUNG-1,Robert told Dennis that the children had to go to sleep by 9pm because _ was going out.,C,Rachel,Dennis,Robert,Michael,Jennifer
3PIOQ99R7004CC6V2534AOG61DVUNG-2,Robert told Dennis that the children had to go to sleep by 9pm because _ was babysitting.,D,Robert,Jason,Donald,Dennis,Leslie
32FESTC2NHO6RJAXTHIQ2FYLC6TCUB-1,Samantha's recent health has been a very big problem unlike Monica's because _ was diagnosed with cancer.,E,Monica,Jason,Samuel,Emily,Samantha
32FESTC2NHO6RJAXTHIQ2FYLC6TCUB-2,Samantha's recent health has been a very big problem unlike Monica's because _ was cleared of cancer.,C,Jason,Maria,Monica,Samantha,Jessica
3NCN4N1H1IVPGDXP2EM95YOHAEMBNI-1,"William works a lot closer to the doors that go outside than Kenneth, because _ works on the ground floor.",C,Dennis,Craig,William,Maria,Kenneth
3NCN4N1H1IVPGDXP2EM95YOHAEMBNI-2,"William works a lot farther to the doors that go outside than Kenneth, because _ works on the ground floor.",E,Steven,Joel,William,Craig,Kenneth
3J9UN9O9J56SD03UP0XSSABHAEGJ08-1,"The bed of Michael is never made in the morning, though Kevin makes his. _ is the disorganized person.",B,Neil,Michael,Donald,Kevin,Emily
3J9UN9O9J56SD03UP0XSSABHAEGJ08-2,"The bed of Michael is never made in the morning, though Kevin makes his. _ is the orderly person.",A,Kevin,Nick,Jennifer,Michael,Ryan
307L9TDWJYQ5JTU53NV3VH2XTDF3NV-2,"Elena does not sweat at all when she lies, Jessica does therefore _ tells the truth.",B,Lawrence,Jessica,Elena,Steven,Laura
307L9TDWJYQ5JTU53NV3VH2XTDF3NV-1,"Elena does not sweat at all when she lies, Jessica does therefore _ lies a lot.",E,Jessica,Monica,Michael,Nick,Elena
37Y5RYYI0P3EF4TOV8JD1R17STFXS5-1,Amy asked to borrow money from Victoria as _ forgets to save her money for rainy days.,C,Mary,Lindsey,Amy,Victoria,Lawrence
3QE4DGPGBTPZLMVU0VZR709F0FPG4S-1,"The glue Monica used for her project didn't work well, so Erin bought her rubber cement. _ was able to complete it in time.",C,Jessica,Erin,Monica,Maria,Elena
356ZPKYPUHF62H368N1LP0352Z6YPZ-2,"Adam is diabetic while Hunter is healthy and really loves sugar, _ doesn't care much his sugar levels.",C,Jason,tiger,Hunter,Adam,grey
3HY86PZXPYG5FK3DNKE1H1TRMM51ES-2,"Kevin has always been jealous of Aaron, who was very smart, as _ improved in school very quickly.",D,Brian,Leslie,Kevin,Aaron,Robert
3HY86PZXPYG5FK3DNKE1H1TRMM51ES-1,"Kevin has always been jealous of Aaron, who was very smart, as _ improved in school very slowly.",C,Aaron,Ryan,Kevin,coach,Ian
304QEQWKZRY6EBUR5DPX06S398R0O9-1,"Amy was brewing some hibiscus tea for herself and Katrina, so _ asked her if  wanted any sugar in  tea.",B,Kayla,Amy,Carrie,Logan,Katrina
30Y6N4AHYPUOGJOUPJIWHATJLM9DR5-2,"Megan wore a white dress to the event, but not Lindsey, because _ knew that that it was inappropriate for a funeral.",C,Megan,Aaron,Lindsey,Leslie,Cynthia
30Y6N4AHYPUOGJOUPJIWHATJLM9DR5-1,"Megan wore a white dress to the event, but not Lindsey, because _ knew that that it was inappropriate for a wedding.",E,Amy,Jennifer,Lindsey,Lawrence,Megan
3TKXBROM5VO3KVKATQMYYEBDWMWJIU-2,"Kayla is clumsy and wants to re-organize a kitchen so she asks for Lindsey's help, because _ is good at re-organizing.",E,Natalie,Joel,Robert,Kayla,Lindsey
3TKXBROM5VO3KVKATQMYYEBDWMWJIU-1,"Kayla is clumsy and wants to re-organize a kitchen so she asks for Lindsey's help, because _ wants the job done properly.",B,Natalie,Kayla,Samantha,Lindsey,Rebecca
3ICOHX7ENC958VIVR1A13WAHHUWE0Z-1,"Maria looked at Katrina, stretched out a hand and then _ offered the handshake to introduce.",D,Angela,William,Laura,Maria,Katrina
3XT3KXP24ZWC2B6WP9G9XCI0MQ9I6X-1,Angela was jealous of Victoria's academic achievements but _ doesn't study enough to reach such high standards.,A,Angela,William,Victoria,Joseph,Maria
