ID,question,option1,option2,label
3OB6JN3A9QNRKDU72CHZ00GDZM7RMK-1,Elena told Katrina to cut the circuits to the bomb before it explodes because _ is busy fighting.,Elena,Katrina,1
3GVPRXWRPHSV6BK18JL13QIWHZM7IA-2,In order to gain control over the situation the leader shot his handgun up in the air but not his shotgun because the _ was malfunctioning.,handgun,shotgun,2
36KM3FWE3RAKZG3L4TWVXMI0V5V705-2,The scientist used the microscope to study the butterfly instead of the beetle. The _ was too wide to fit on the slide.,butterfly,beetle,2
3JVP4ZJHDPQHO0KHNK0SOB899MTI00-1,"The dog was fearful of dark objects, so between the coal and porcelain, it feared the _ .",coal,porcelain,1
38EHZ67RIMQ0VNLTM1NN1W26XE4MGT-2,Mary preferred to use the rag over the sponge to clean dishes. The _ got dirty quicker.,rag,sponge,2
3D1TUISJWKECYBV45PQC5GKOD4WUI7-2,"At the park, Rachel wanted to feed the birds with bird food. Samantha said this was a waste of money. _ didn't care that they wouldn't feed the birds.",Rachel,Samantha,2
3B286OTISEF9KO25X4ILPIZMQ4AAJ4-2,"Neil wore a wedding ring while Joseph doesn't wear any at all, so _ bought their first ring.",Neil,Joseph,2
3B6F54KMR4QLJS728DA6YGLEBZR1SL-2,"The lights could be seen from the floor but not from the tower, as the view from the _ was obscured.",floor,tower,2
3SX4X51T82N2FOS9XFMQPC4GI4TOAY-1,I needed to add two more teaspoons of sweetener to the coffee because the _ was far too strong.,coffee,sweetener,1
3D06DR5227XEFL7XKZ7DX8FBNUNMA6-2,"The diet of Victoria is worse than the one of Kayla, so _ 's nails probably look better.",Victoria,Kayla,2
3LCXHSGDLT45942703TLD2G076HESN-2,Cynthia found it very easy to write poetry but Victoria did not because _ was very dull witted.,Cynthia,Victoria,2
3EKZL9T8YA0GGM3KDGNRBYX48ZIHCJ-2,"I hated the grub at his house a lot more than the food at Julie's house, because the _ was tasty.",grub,food,2
3OREP8RUT294CWHWVCXENGRCGZ1GBY-2,"Monica went to the store, owned by Samantha, to buy a gallon of milk, so _ sold the milk.",Monica,Samantha,2
3YO4AH2FPFY9ZN77KQH1PBN4QZF0Q7-2,Jessica wanted to fix a broken nail while Elena wanted to fix a broken friendship. _ fixed the broken friendship.,Jessica,Elena,2
3FTID4TN8LWGBWO8GV8E8JULXJ9YLT-2,"When Jeffrey asked about the debt of Kyle, _ replied with a very annoyed tone of voice.",Jeffrey,Kyle,2
3QGTX7BCHRGH8MUZ4S6QXZVZC43Z51-1,"The new cream didn't remove the warts like the last lotion, because the _ was not powerful enough.",cream,lotion,1
3BJKPTD2QCAVX8KRB9IBMEB5TRYTRC-2,"I used vinegar on a carpet stain today, but now my room smells terrible since the _ is too thin.",vinegar,carpet,2
366FYU4PTGN7LLPZVUKJMGPQVP9EK6-1,"Claudia bought a dress for the party, but then decided to wear a pantsuit because the _ was comfortable.",pantsuit,dress,1
3D42WVSDHA995TDJEIHG54D9T02YF5-2,"When the chemistry experiment involving volcanoes blew up all over the student lab, Megan supported Lindsey when _ ended up cleaning the entire mess.",Megan,Lindsey,2
3BC9H1KCYUAWMQ07K9FGHUB106QWYY-2,"Mary tried connecting the HDMI cord to the television, but it would not work because the _ was newer.",television,cord,2
3ZFRE2BDQ9CBGGF2Q0DLXKYAANVZXH-2,"The stomach of Neil was rumbling, but Samuel seemed fine, due to _ being satiated.",Neil,Samuel,2
3SMIWMMK63JUZ6F9U6UR67TXUPZUW7-2,Hunter wanted to avoid Randy because of  broken heart theatrics because _ was melodramatic.,Hunter,Randy,2
34D9ZRXCYT8HDGK24W3Z9HEHF9KAS1-1,Samuel took more vitamins than Robert did because _ had more trouble with their mind.,Samuel,Robert,1
3UOMW19E6FK40TJPCEMIM1UD18F5CA-1,"With his rifle he could shoot the jar but not the bottle , although the _ was a harder target .",jar,bottle,1
3P0I4CQYVY5KSCW5EM6IF3DZMZUOWO-1,"In my opinion, oak is a far superior wood than pine, because the _ is very strong.",oak,pine,1
3H6W48L9F4N2DC86TMJX43IPW75PWR-2,Exam time always sent the fraternities and not the sororities into a tail spin as the _ were never prepared.,sororities,fraternities,2
37Y5RYYI0RJT9TSVF6VDTPPGHQBSX0-2,The bully stole my shirt and left my hat because the _ was worth less money.,shirt,hat,2
3O0M2G5VC605CN9F2RHHNLZJ74749W-2,The hairdresser used a comb on her client instead of a brush because the _ was thick-bristled.,comb,brush,2
3RZS0FBRWMO8T318WTVWK7ZVTOGCP2-1,"The fraternity could either buy textbooks or beer with the money, but they knew the _ would be more fun.",beer,textbooks,1
3N5YJ55YXIHKX3SXW0MDAN4CT17AN5-2,"In her newly purchased house, Patricia was upset to discover a woodworm infestation and called the realtor Victoria. _ called the sellers to ask them pay for an exterminator.",Patricia,Victoria,2
3CZH926SICCM7J0WA2X3FZ0UTNG4E2-1,Robert but not Samuel was scared of marriage because _ had two prior marriages that failed.,Robert,Samuel,1
3FVBZG9CLLSWMU8410U7GXV3ZC2H0B-1,"Ian's skin was a lot smoother than Brett's skin, because _ used lotion every day.",Ian,Brett,1
3E9VAUV7BYSE92WB32VOR32JXLAYAI-1,Brett bought the airplane tickets for Joel and their family after _ checked their account.,Brett,Joel,1
3XEDXEGFX52NOK9C7LX4TPBVQKQK0J-2,Christopher declined when asked by Ian to play a game of chess because _ liked to play intellectual games.,Christopher,Ian,2
3MDKGGG61QL2BPM7JLFDBJK9X6B6TM-1,"Monica sent Sarah a care package of homemade maple syrup, because _ lived in Vermont.",Monica,Sarah,1
30EMX9PEVKH8V4UHWP4OBXT5WFMSKN-2,"John hated his work more than I hated my job, because at least the _ that he does pays bad.",job,work,2
3P7RGTLO6GRJPX7UZNUXIVN80FYKAP-1,Natalie played with the orange cat more than Rebecca because _ was such an animal lover.,Natalie,Rebecca,1
3YGYP136417X2VF7EDWZDF5D4AZNRU-2,I tried to put money in my wife's pocket but I couldn't because the _ was too thick.,pocket,money,2
3NBFJK3IOHGOVQ65ZH20T0RBNXTGO9-1,Doing English homework was easy for Erin while Monica struggled because _ was a great writer .,Erin,Monica,1
3WUVMVA7ODHEES6GZOX75ABL3K3AZK-1,Timmy bought a transporter for his cat so he could take him on the plane but the _ was too small.,transporter,plane,1
3BVS8WK9Q0TI8NNRL0XH8S4SV76IBV-1,"Angela beat Mary in the weightlifting competition, but it wasn't fair. _ had been taking steroids.",Angela,Mary,1
3LOJFQ4BOXD2TFBZZZ9ZGY75VFAKDP-2,"The company made a gum using a new type of tree sap and food coloring, but the _ came from industrial waste.",sap,coloring,2
3QGHA0EA0JY09I7WAH1W9JD0AL3BW0-1,Christine had a flower garden that was twice as big as Maria's since _ had more time to tend to it.,Christine,Maria,1
3VO4XFFP170NHY7R5P2A4QXRX9BQ7E-1,"Greg offered his fiance a new diamond ring or his mother's ruby ring, and she approved the _ because it was new.",diamond,ruby,1
3VZYA8PITQCK61O90YTYR0SCSTN051-1,"Tanya had really modest tastes in clothing while Jessica loved luxury; when they went shopping, _ spent their money at Goodwill.",Tanya,Jessica,1
3I01FDIL6M67CZ79AT3VG2LBEDM2DF-2,"The scarf Bob's mother made for him would not fit around his neck, the _ was too large.",scarf,neck,2
36U4VBVNQQRPRAYNVCKLJ8LF0ZOURI-2,Callie went on a liquid diet through a tube but was in pain because the _ is restrictive.,tube,diet,2
31D0ZWOD0AX2II1JBW8F7DKQRVNA0G-2,Ryan tolerated a lot of ginger in their food unlike Kevin because _ had keen taste buds.,Ryan,Kevin,2
3TL87MO8CMNAB57DB5GQJYN5RDOLFY-1,"Matthew has a very uncommon way of dressing but Steven dressed very conventionally, so it was pretty easy to pick _ out in a crowd.",Matthew,Steven,1
3LEG2HW4UH1J48KCLXALW0C4EL72FS-2,Laura never kept a sharp knife in the kitchen compared to Sarah because _ was a professional chef.,Laura,Sarah,2
3YOAVL4CA0FKIERS6PBG091CHVQ4ZD-1,Randy had an easier time travelling in Paris than Dennis because _ can speak fluent French.,Randy,Dennis,1
3K1H3NEY7LXXRTFG98OKI6FCJJMGDC-1,The hairstylist was able to brush through the curls of Robert but not Steven because _ used plenty of conditioner.,Robert,Steven,1
3IH9TRB0FDDWPE4631GSUEFS4DJI1W-1,The vegetable wasn't cooking fast enough in the water with fire because the _ was too much.,water,fire,1
3GKAWYFRAR7IYV7MWPQ74DHCD8SDP4-1,To cope with her problems the teenager wrote in the journal and not the diary since the _ 's pages were bigger.,journal,diary,1
3X52SWXE0ZJYDCY98F9RC17RMJUCW4-1,The hair held together by a clip dropped into the fire but only the hair got burned. The _ is flammable.,hair,clip,1
3JU8CV4BRLAU83Z420SNN953OP8POG-2,Having grey hair bothered Benjamin but Michael liked it. _ thought it made them look very distinguished.,Benjamin,Michael,2
35YHTYFL1IHS1ZIE97UWY59FBTRVF4-2,Dennis backed Nelson into the small corner during the heated argument because _ was submissive.,Dennis,Nelson,2
3J9L0X0VDH0WFER6WVZ0AB6IFQN9WX-2,Megan didn't care for the comedians show but Patricia thought it was brilliant. _ hung out for the comedian's second set.,Megan,Patricia,2
30Z7M1Q8U0YZUW5TQYXUSQEG312A8Y-1,"Although Katrina was a English teacher and Samantha wasn't, _ had less control of the English language.",Katrina,Samantha,1
3TKSOBLOHNUNF48SZOH0E3ONT3JBBW-1,"Because Lindsey liked to go camping more than Natalie, _ found owning a sleeping bag was essential.",Lindsey,Natalie,1
3MXX6RQ9EXJ5YZOT3EPE19N716CP45-1,"Jeffrey wanted to develop a picture, so they took it to Nelson, and _ paid them to have it done.",Jeffrey,Nelson,1
3MVY4USGB6LHP94TWMJCYHES4F6SIT-2,Adam is annoyed at Derrick since _ received help from the Airline Gate Agent quicker.,Adam,Derrick,2
3X878VYTIEGBWKIB7BFG0T541927FV-2,Cynthia never did as well academically in high school as Erin because _  was always studying.,Cynthia,Erin,2
3TX9T2ZCB9ZWRGACGVHZV1K31JYWZQ-2,Katrina likes to keep moving whilst Angela likes to stay still because _ is calm.,Katrina,Angela,2
3R15W654VDR72UXMPLRKVXRJ3ULLQF-2,"The soil was that of a wild area, so between flowers and weeds, there were more of the _ .",flowers,weeds,2
3TKXBROM5VO3KVKATQMYYEBEYYNJID-1,Brett thought it would be romantic to go on a picnic but Jason thought there were too many bugs. _ suggested they take bug spray.,Brett,Jason,1
3VGET1QSZ2DS1V3DHY1GWFFDM9FW7A-1,James wanted to write a list of what he can do for Christmas and he ended up using all the pages in the notepad. The _ is long.,list,page,1
37VHPF5VYEHNNB2RACTLYL4437UC8F-2,The soap dispenser was empty so we poured some more soap into it until the _ ran out out.,dispenser,soap,2
3D0LPO3EADD3B6QCDL06SYMOM9IYOZ-1,James tried to put his hand in the glove but it keeps sliding off because the _ is big.,glove,hand,1
373L46LKP74FW1BR9VVAJW2IVLSKJR-1,Using a broom was good for Kayla to clean but not Victoria because _ had hard wood floors.,Kayla,Victoria,1
3UUSLRKAUL1EY04FG5KQCT2JPVA7D6-2,"I prefer sending emails much more than I like sending letters, because the _ are inconvenient.",emails,letters,2
3UUIU9GZC7JLMAL0Y0H8BBUIRDJ5T3-1,"The navy moved its base from the island to the harbor, as the _ was a vulnerable strategic position.",island,harbor,1
3PZDSVZ3J5FQ1PD9310M5MU3CXGN4E-2,Maria helped Felicia pick up her phone after she dropped it. _ couldn't bend over.,Maria,Felicia,2
3QGTX7BCHRGH8MUZ4S6QXZVYAY3Z5L-2,"Because Joel was very lonely, he sought to hang out with Logan. _ provided relief to him.",Joel,Logan,2
34YWR3PJ2AOT8K8J64CTJJJXNWV0XL-1,"With my ankle sprain, I am not able to put my foot in my shoe because the _ is too fat.",sprain,shoe,1
34D9ZRXCYT8HDGK24W3Z9HEHF9KAS1-2,Samuel took more vitamins than Robert did because _ had less trouble with their mind.,Samuel,Robert,2
3GMLHYZ0LEVJUMB2P90FZ6Q4FV7YU3-1,"After reading articles on the Internet, Rachel told Samantha that she was going to become an energy heeler.  _ was gullible.",Rachel,Samantha,1
39RRBHZ0AUZJCRA7QLC39Z1PZUKVZC-1,"The woman chose carnations over daffodils for her wedding, because the _ matched her wedding decor.",carnations,daffodils,1
31MCUE39BKKZ91DJGJI85XT0S6XG3E-1,"Tanya avoided getting bitten by the snake that bit Monica, because _ was wearing cowboy boots.",Tanya,Monica,1
3G9UA71JVVSR1M47Q161FRXWUDWJ7H-1,When we moved the table next to the stove I was overcome with heat exhaustion.  The _ was quickly moved.,table,stove,1
32TMVRKDGNW5YIQ5XZB3NP48IMJ488-1,The cat was fed very well by Felicia but poorly by Rachel because _ was the cat's owner.,Felicia,Rachel,1
3CIS7GGG65HLOHUBP8OLS3YOXI6EU6-2,"Adam blamed Steven for the poor communication and intel on the battlefield, because _ broke the radio.",Adam,Steven,2
3KLL7H3EGFFCFV9K4XIW1QLSRWOVHY-2,"Victoria always rode their bike behind Christine in traffic, because _ was more confident cycling.",Victoria,Christine,2
3L21G7IH47U3LPK4NLQVO4L74X51Y0-2,"In order to avoid bear attacks, Ben had loud pans and storage bins. Ben found the _ helpless when the bear came.",pans,bins,2
360ZO6N6J1HLGDYL8VHD9FGJOJMM9A-1,Derrick had excellent credit but Christopher did not because _ didn't spend beyond their means.,Derrick,Christopher,1
3Q2T3FD0ON6Z1B95RMG3I2DXT553M0-1,the fake fireplace  could not fit at the wall because the _ was too wide.,fireplace,wall,1
308KJXFUJTKISGXHTW8PJMA4IQWTA6-2,Amy was in the process of gathering evidence that proved her husband engaged in infidelity but the _ was too much.,evidence,process,2
36MUZ9VAE60Z7FJP3DYWI3U0BKVDEJ-1,"I bet this pipe belongs to Natalie and not to Jessica, I heard that _ still smokes tobacco.",Natalie,Jessica,1
33P2GD6NRP6YZKF85T4PZHACCR7HKD-1,The new computer ran faster than the old tablet because the _ had more memory and processing power.,computer,tablet,1
3HA5ODM5KC6154N0FRUV54SV12XVS4-1,The dog could not see that the pole is behind the fence because the _ is taller.,fence,pole,1
32L724R85LIKCHO145FI3C9HHW7PIK-2,Tim decided to shave his beard instead of his head since his wife thought that the _ is uglier.,head,beard,2
379OL9DBSUS04JM6BWHOV8RZRT8Y9Z-1,I have sleep apnea which means I need to improve the ventilation in my home through the windows and closet doors.  I open the _ to improve oxygen levels.,windows,closet doors,1
3E9ZFLPWO064FFPZAU1ZPNJT8S9XID-2,"The mother allowed the boy to use roller skates, but not skiis, because she felt the _ were more dangerous.",roller skates,skiis,2
34F34TZU7WXKFL71KPP6J0GOJZ2J2X-1,"The couple drank wine out of glasses instead of mugs, because the _ were dirty.",mugs,glasses,1
3MNJFORX8DIB353Z3GCJU7FGYG2F5G-2,"The cold air inundated the shack but the house remained warm, as the _ 's windows remained closed .",shack,house,2
3I4E7AFQ2KXEZK1E3492KNPEEWUTJD-1,"As part of the daily diet, Justin would eat the greens while Samuel wouldn't so _ ended up better.",Justin,Samuel,1
3TY2U1TEB9OZF64GB87YAFQD93NJJC-1,Christine answers the phone and  takes orders for Lindsey everyday as scheduled because _ loyal to others.,Christine,Lindsey,1
3MYASTQBG79O4I9UC4TWCKJEP6VQDH-1,Jennifer had gotten a worse sunburn than Victoria because _ had stayed outside fishing for longer.,Jennifer,Victoria,1
3R4QIDVOJPA4ZLXPZ89GOLCLBT8EEJ-2,"In Mike's garden, the mint is growing better than the arugula, so the _ is likely getting insufficient sunlight.",mint,arugula,2
3B6F54KMR2A6P38VOFY66IX6NE41SL-1,Felicia likes working for the company in the city more than the one in the country.  The _  is fun.,city,country,1
3W0XM68YZR9NV9UU34147UU5WLCK1L-1,The knee injury of Samantha has healed much quicker than Katrina's. _ 's injury was minor.,Samantha,Katrina,1
3HO4MYYR12MHB21WJQ5NGF6BB5EU6Y-1,Adam had to schedule a visit a dermatologist but Joseph didn't because _ had bad skin.,Adam,Joseph,1
3Q7TKIAPOVOS7ASO4XX0NW8S88IDLH-2,"The apartment Brett rented was owned by Jason, so _ received the rent for the apartment each month.",Brett,Jason,2
3M67TQBQQHMKECPWBSR80OLJZGQA94-2,The restaurant was a household name in all parts of the city unlike it's competition. The _ was scorned.,restaurant,competition,2
3HJ1EVZS2OHQYRMXWUCK4177UA4R37-2,"Rebecca picked up Amy to carpool to work every day, so _ offered some gas money.",Rebecca,Amy,2
3HFWPF5AKBXHTVLHVHOPM90CAVAS30-2,Joe chose to invest in real estate over the stock market because he thought the _ would have a lower long term return.,real estate,stock market,2
3EHIMLB7F7XZAUE0C6VMHEDCS9SH8Z-2,Maria could feel calm and relaxed at a movie theater and not a mall because at the _ everyone was walking around.,movie theater,mall,2
37OPIVELUU1DTI7F94F0D5J7DG2AH3-2,Kevin was worried about Eric's infections so _ decided to go to an emergency clinic.,Kevin,Eric,2
3P7RGTLO6GRJPX7UZNUXIVN80FIKA9-1,"Donald got an infection after the accident unlike Samuel, because _ didn't worry about the cut.",Donald,Samuel,1
3JUDR1D0D85GVXALZDLF8ZGILX72QX-1,"Cremation scares Samantha, but Patricia isn't bothered by it, so _ wants to be buried.",Samantha,Patricia,1
3R5LWXWHR2MQJOJ4K61W4B6DUJQGXM-1,Michael finds it difficult to share his toys with Adam when they play together because _ is spoiled.,Michael,Adam,1
3NQUW096N8MG4KF7SHSY10P3IE4L9U-1,The branch flew off of the tree and landed on my deck. The _ is brittle.,branch,deck,1
3T2HW4QDUXLN1GL1F4ZZYHZFNOG9CR-2,"Christopher's carpet has few stains on it, while Randy's is very dirty. The carpet of _ is 15 years old.",Christopher,Randy,2
3N2YPY1GI6WL1WJBUYYQOP07BQZEVH-2,Neil threw discus for the high school track team while Michael did the high jump. _ had stronger legs.,Neil,Michael,2
379OL9DBSSCLAUNZRY5O3A3Q29L9Y9-1,"At the clothing store, Beth wanted to get the jeans instead of the pants because the _ were cool.",jeans,pants,1
3A520CCNWNY198GDJ37US2MULV6EAD-1,"Hunter likes tulips and Ryan does not, so _ went to buy some from the store.",Hunter,Ryan,1
