ID,question,label,option1,option2
3AJA9FLWSECNFTYEA0VDJGJM485FI2-2,"At work the man used the hammer rather than the screwdriver, so the _ was ultimately clean.",2,screwdriver,hammer
3AJA9FLWSECNFTYEA0VDJGJM485FI2-1,"At work the man used the hammer rather than the screwdriver, so the _ was ultimately dirty.",1,hammer,screwdriver
366FYU4PTGN7LLPZVUKJMGPQVP0EKX-1,The woman tried to put the new bra inside the drawer but the _ was too large.,1,bra,drawer
366FYU4PTGN7LLPZVUKJMGPQVP0EKX-2,The woman tried to put the new bra inside the drawer but the _ was too small.,2,drawer,bra
3D17ECOUOG9HZBMNIY95Q8D3KIS31W-1,"The house had bad insulation in the bathroom but not in the bedroom, so the _ was quieter.",1,bedroom,bathroom
3D17ECOUOG9HZBMNIY95Q8D3KIS31W-2,"The house had bad insulation in the bathroom but not in the bedroom, so the _ was louder.",2,bathroom,bedroom
3Q7TKIAPOT8DDLTHKZL0VYKKKFWDL2-1,"The bear attacked the camp but steered clear of the town, as the _ was vulnerable to its attack.",1,camp,town
3Q7TKIAPOT8DDLTHKZL0VYKKKFWDL2-2,"The bear attacked the camp but steered clear of the town, as the _ was protected from its attack.",2,town,camp
3IKMEYR0LWTFQ5DJ2APIKFG1YOL2KY-2,"The news reporter tried to write as much as she could with her pen and paper for the sake of journalism, but the _ broke from her gripping.",2,pen,paper
3IKMEYR0LWTFQ5DJ2APIKFG1YOL2KY-1,"The news reporter tried to write as much as she could with her pen and paper for the sake of journalism, but the _ ran out of room.",1,paper,pen
3SV8KD29L4Q5WGGVRHYW7QQ8JVIKZI-1,"The ground almonds that Donna normally used to exfoliate worked much better than the oats she tried, but the _ were cheaper.",1,oats,almonds
3SV8KD29L4Q5WGGVRHYW7QQ8JVIKZI-2,"The ground almonds that Donna normally used to exfoliate worked much better than the oats she tried, but the _ were expensive.",2,almonds,oats
3WUVMVA7OB1ZK379FQL7DCNC94GAZM-1,"Katrina had an electric guitar, and Carrie had an acoustic, so _ needed an amp for their instrument.",1,Katrina,Carrie
3HUR21WDDW3Q5F44ECN2BBDHZEAYXU-1,"Mary attended friend's wedding wearing a red dress instead of a white dress, the _ color is inappropriate.",1,white,red
3HUR21WDDW3Q5F44ECN2BBDHZEAYXU-2,"Mary attended friend's wedding wearing a red dress instead of a white dress, the _ color is appropriate.",2,red,white
3TC2K6WK9IGAPTAPDJ4FM8VIRHU28B-2,Logan doesn't like eating pigs unlike Adam because _ it isn't against his religion and clean.,2,Adam,Logan
3PMR2DOWOQF15P6AJZG033IQBE2456-2,"Bill used the rags as bedding for his hamster instead of the newspapers, because the _ were pleasant for his hamster.",2,rags,newspapers
3PMR2DOWOQF15P6AJZG033IQBE2456-1,"Bill used the rags as bedding for his hamster instead of the newspapers, because the _ were uncomfortable for his hamster.",1,newspapers,rags
3AXFSPQOYQW4GFJD8K4D3JADS1OFJQ-1,Cramps that affect pregnant mothers are as a result of pressure on the nerves. The _ are painful.,1,Cramps,nerves
3AXFSPQOYQW4GFJD8K4D3JADS1OFJQ-2,Cramps that affect pregnant mothers are as a result of pressure on the nerves. The _ are pressured.,2,nerves,Cramps
3MG8450X2O8PL8J1YM4WMFXSBOFUPC-1,"In the kitchen, the cook steamed the vegetables but not the rices because the _ were uncooked.",1,vegetables,rices
3MG8450X2O8PL8J1YM4WMFXSBOFUPC-2,"In the kitchen, the cook steamed the vegetables but not the rices because the _ were ready.",2,rices,vegetables
368IUKXGA7MJDMS7M2ITY77KWQZP6Q-1,"Returning from the 5K run, Kim found coffee and water available in the clubhouse, and she chose the _ because she felt dehydrated.",1,water,coffee
368IUKXGA7MJDMS7M2ITY77KWQZP6Q-2,"Returning from the 5K run, Kim found coffee and water available in the clubhouse, and she refused the _ because she felt dehydrated.",2,coffee,water
3VADEH0UHEBO0KQ4TFLWZC3DFMFPSC-2,"Megan didn't think twice about giving Katrina some extra cash, because _ was very poor.",2,Katrina,Megan
3PKJ68EHDNUOUBAJ3ASD64MQ8HNJHG-2,The girls were looking for the belt and not the hat inside of the closet because the _ was found.,2,hat,belt
3PKJ68EHDNUOUBAJ3ASD64MQ8HNJHG-1,The girls were looking for the belt and not the hat inside of the closet because the _ was lost.,1,belt,hat
3UV0D2KX1MHEDX0S5DH9XHLUA7H4FD-1,Justin discovered that Benjamin drank the last of the milk. _ was disappointed because he was going to eat cereal.,1,Justin,Benjamin
3W0XM68YZR9NV9UU34147UU5VHK1K1-2,I wanted a treat either chocolate or watermelon. I chose the _ although it was healthy.,2,watermelon,chocolate
3W0XM68YZR9NV9UU34147UU5VHK1K1-1,I wanted a treat either chocolate or watermelon. I chose the _ although it was sweet.,1,chocolate,watermelon
3OYHVNTV5TWTXC2OP8NFRSJ4ZRFKOG-2,John decided to place a bet wager for an upcoming race because the _ was small.,2,wager,race
3OYHVNTV5TWTXC2OP8NFRSJ4ZRFKOG-1,John decided to place a bet wager for an upcoming race because the _ was huge.,1,race,wager
3S829FDFT4FN749DIG0OYQ3FFHSDX3-1,"Although Tanya stretched before their run and Sarah didn't, _ got a cramp and had to stop.",1,Tanya,Sarah
3HEADTGN2R6P4PNN02UQFUNZFYCRV6-1,The phone I got couldn't fit into the pocket of the black pants I was wearing  The _ was too small.,1,pocket,phone
3HEADTGN2R6P4PNN02UQFUNZFYCRV6-2,The phone I got couldn't fit into the pocket of the black pants I was wearing  The _ was too big.,2,phone,pocket
3S1L4CQSFZJ89BFGYC302IV2Q5FFAK-1,"Victoria set some goals, but Monica tried to make her fail. _ was feeling determined.",1,Victoria,Monica
32204AGAABAE39KIV47A9RUAGMSHGQ-2,The mans desktop was a lot heaver than the laptop because the _ was smaller.,2,laptop,desktop
32204AGAABAE39KIV47A9RUAGMSHGQ-1,The mans desktop was a lot heaver than the laptop because the _ was bigger.,1,desktop,laptop
3TZDZ3Y0JUK3EDB3Z7AFHLGOJB1199-1,"The lemming wanted to hide behind the rock in its cage, but the _ was too small.",1,rock,lemming
3TZDZ3Y0JUK3EDB3Z7AFHLGOJB1199-2,"The lemming wanted to hide behind the rock in its cage, but the _ was too large.",2,lemming,rock
3T8DUCXY0N4PT8O5HSIPVTBBN5B9TO-1,"the number was too large to fit into the booked conference room, a spare was needed as the _ was too big.",1,number,conference room
3TUOHPJXYJBMGA94ZB5EQES1O6AWXT-1,"John regretted leaving his job working with tires to start working with engines, since the _ generated insignificant cash flow.",1,engines,tires
3TUOHPJXYJBMGA94ZB5EQES1O6AWXT-2,"John regretted leaving his job working with tires to start working with engines, since the _ generated enormous cash flow.",2,tires,engines
37M4O367VLWH9FVGP3GWPXZQW0TM5E-1,The house on the hill needed some work on the floors but not the cabinets as the _ were ancient.,1,floors,cabinets
37M4O367VLWH9FVGP3GWPXZQW0TM5E-2,The house on the hill needed some work on the floors but not the cabinets as the _ were pristine.,2,cabinets,floors
3M47JKRKCZFY7UTQ0LGICLCV9Q868K-2,Matt wrote his speech down on a piece of paper instead of using his tablet because the _ would be harder to carry to the auditorium.,2,tablet,piece of paper
30UZJB2POHA1T4OZZNZH102B78S53L-2,"When the boy threw his fishing line, hook, bobber and sinker into the water it went right to the bottom because the _ was too light.",2,bobber,sinker
30UZJB2POHA1T4OZZNZH102B78S53L-1,"When the boy threw his fishing line, hook, bobber and sinker into the water it went right to the bottom because the _ was too heavy.",1,sinker,bobber
3OND0WXMHWDGJVORP9HM9O9Y39BHED-1,"Jen wanted to be professional for the court hearing, but she only had jeans and a dress. She decided to wear the _ because it was formal.",1,dress,jeans
3OND0WXMHWDGJVORP9HM9O9Y39BHED-2,"Jen wanted to be professional for the court hearing, but she only had jeans and a dress. She decided to wear the _ because it was informal.",2,jeans,dress
3IWA71V4TKUOMVUY8TSASKTNYG9X65-2,The playful dog went into the river and went over Niagara Falls because the _ was moving too slow.,2,dog,river
3IWA71V4TKUOMVUY8TSASKTNYG9X65-1,The playful dog went into the river and went over Niagara Falls because the _ was moving too fast.,1,river,dog
3HY86PZXPYG5FK3DNKE1H1TRMKW1EF-1,Jill poured the entire bowl of cut chicken into the hot pan on the stove until the _ was empty.,1,bowl,pan
3HY86PZXPYG5FK3DNKE1H1TRMKW1EF-2,Jill poured the entire bowl of cut chicken into the hot pan on the stove until the _ was full.,2,pan,bowl
3R0WOCG21ONVQ0FIDBP1EJ4BLJNUD8-1,"When it came to furnishings, Victoria decided on the fabric while Megan watched, because _ worked as a decorator.",1,Victoria,Megan
34R0BODSP3DJXR3385SDCPUHNY35E9-2,My teeth hurt more after eating the apple than the pudding because the _ was softer.,2,pudding,apple
34R0BODSP3DJXR3385SDCPUHNY35E9-1,My teeth hurt more after eating the apple than the pudding because the _ was crunchier.,1,apple,pudding
307FVKVSYRD1Y4LMNUJX9P8DCEJ74N-2,The Thanksgiving feast was no longer going to be able to be served at the table because the _ was too small.,2,table,feast
307FVKVSYRD1Y4LMNUJX9P8DCEJ74N-1,The Thanksgiving feast was no longer going to be able to be served at the table because the _ was too large.,1,feast,table
33W1NHWFYJZJTO5P5OOO0F1DRWHTZR-2,"The mascara that we bought at the local supermarket was cheaper than the concealer, because the _ was from a good brand.",2,concealer,mascara
33W1NHWFYJZJTO5P5OOO0F1DRWHTZR-1,"The mascara that we bought at the local supermarket was cheaper than the concealer, because the _ was from a bad brand.",1,mascara,concealer
3H781YYV6TG6O4FMP3YBN7CME6LET5-1,"The outbreak reached the city before the country, because the _ was closer to ground zero.",1,city,country
3H781YYV6TG6O4FMP3YBN7CME6LET5-2,"The outbreak reached the city before the country, because the _ was farther from ground zero.",2,country,city
38LRF35D5LUIEJEE0O7P9CUR6T03UO-2,"Ben wanted to pursue either classical or rock music, but his mom said to pursue the _ music because it is hardcore.",2,rock,classical
38LRF35D5LUIEJEE0O7P9CUR6T03UO-1,"Ben wanted to pursue either classical or rock music, but his mom said to pursue the _ music because it is mellow.",1,classical,rock
366FYU4PTI3MFAO6FSWJEEDYJAMKE2-1,"I cut my hand on the knife and wasn't sure if I needed stitches or a bandaid. After seeing how deep it was, I got the _ .",1,stitches,bandaid
366FYU4PTI3MFAO6FSWJEEDYJAMKE2-2,"I cut my hand on the knife and wasn't sure if I needed stitches or a bandaid. After seeing how shallow it was, I got the _ .",2,bandaid,stitches
3FI30CQHVMXH9SRX3X0S3N2WH1U6BU-1,She wanted to improve her brain health so added nuts but not out of season blueberries since the _ were unavailable.,1,blueberries,nuts
3FI30CQHVMXH9SRX3X0S3N2WH1U6BU-2,She wanted to improve her brain health so added nuts but not out of season blueberries since the _ were available.,2,nuts,blueberries
38LRF35D5LUIEJEE0O7P9CUR1F53UW-2,"Although Jessica was a better cook than Victoria, _ could always make decent cocktail drinks to save their life.",2,Victoria,Jessica
3CMV9YRYP5F5AWSGETJBQU36EWYJLV-2,Jim had an aquarium at his small home in the bedroom. But one day his wife told him to get the _ remodelled.,2,home,aquarium
3CMV9YRYP5F5AWSGETJBQU36EWYJLV-1,Jim had an aquarium at his small home in his bedroom. But one day his wife told him to get the _ out.,1,aquarium,home
3VMHWJRYHXUK5ON99MVEMQ61SYRXFS-1,Jams bag protected the cloth when he walked in the mud. The _ is clean.,1,cloth,bag
3VMHWJRYHXUK5ON99MVEMQ61SYRXFS-2,Jams bag protected the cloth when he walked in the mud. The _ is dirty.,2,bag,cloth
34R3P23QHUFPUK9PU7NSNS46Y7THW1-1,Tanya threw the ball far slower than Angela because _ had a weaker arm overall.,1,Tanya,Angela
3PZDSVZ3J7V5VECGNZCMXKIC1WYN44-1,The fountain pen can not write smoothly on the paper because the _ is too rough.,1,paper,fountain pen
3VDI8GSXAH704NIWCYP4OCPJ1U2G8Z-1,The boy was more afraid of vampires than he was of ghosts because he thought the _ were real.,1,vampires,ghosts
3VDI8GSXAH704NIWCYP4OCPJ1U2G8Z-2,The boy was more afraid of vampires than he was of ghosts because he thought the _ were fake.,2,ghosts,vampires
3HKIF5DF6YVLO32ZXSJIWAWMSXAG9W-1,"Felicia wore contacts for their eyes while Victoria wore glasses, so _ took out their contacts before going to sleep.",1,Felicia,Victoria
3HKIF5DF6YVLO32ZXSJIWAWMSXAG9W-2,"Felicia wore contacts for their eyes while Victoria wore glasses, so _ took off their glasses before going to sleep.",2,Victoria,Felicia
306W7JMRYYWPJHBECELQV3AESE0B8L-1,Getting good grades at school was easier for Tanya than Elena because _  really liked studying.,1,Tanya,Elena
3421H3BM9CVA9UR7PWGLLLCBE2I9JP-1,"There was blood all over the floor, but the curtain was clean, so the investigators assumed the murderer chose the _ to commit his crime.",1,floor,curtain
3421H3BM9CVA9UR7PWGLLLCBE2I9JP-2,"There was blood all over the floor, but the curtain was clean, so the investigators assumed the murderer avoided the _ to commit his crime.",2,curtain,floor
3YD0MU1NC4FVUI0AGT5OEQIMTRQ7AP-1,"Lotus decided to cut her hair with scissors instead of clippers, because the _ were standard for longer hair.",1,scissors,clippers
3YD0MU1NC4FVUI0AGT5OEQIMTRQ7AP-2,"Lotus decided to cut her hair with scissors instead of clippers, but the _ were standard for shorter hair.",2,clippers,scissors
3Y40HMYLL3W9O6KZ4BQD8Q7428OUXG-1,"John planted a pumpkin seed in the garden, but it did not grow. The _ was too dry.",1,garden,pumpkin seed
3HA5ODM5KC6154N0FRUV54SV12XVS4-2,The dog could not see that the pole is behind the fence because the _ is shorter.,2,pole,fence
3HA5ODM5KC6154N0FRUV54SV12XVS4-1,The dog could not see that the pole is behind the fence because the _ is taller.,1,fence,pole
31D0ZWOD0AX2II1JBW8F7DKQWCWA0S-2,For a business to be successful it has to begin from the ideas themselves. The _ should be good.,2,Ideas,Business
3D0LPO3EADD3B6QCDL06SYMNLL5YO7-1,Justin liked to remain friendly with Ryan since _ always borrowed his new red chopsticks.,1,Justin,Ryan
3OJX0UFJ01LJNA211VKZSNLMV7ZU93-2,John emptied the water from the bottle into the cup but we still have some left in the bottle. The _ is small.,2,cup,bottle
3OJX0UFJ01LJNA211VKZSNLMV7ZU93-1,John emptied the water from the bottle into the cup but we still have some left in the bottle. The _ is big.,1,bottle,cup
39O6Z4JLX2VU7WASP3OICELERUDVX6-1,"Cam took photos of furniture and clothes on a daily basis. She decided to take pictures of the _ today, because it was lighter to move.",1,clothes,furniture
39O6Z4JLX2VU7WASP3OICELERUDVX6-2,"Cam took photos of furniture and clothes on a daily basis. She decided to take pictures of the _ today, because it was heavier to move.",2,furniture,clothes
3LB1BGHFL2U4U9WDP4A5UA42R2RTYZ-1,"While Tanya dove deep underwater, Lindsey stayed on the shore, and thus _ was quite wet.",1,Tanya,Lindsey
3SX4X51T82N2FOS9XFMQPC4GI0ZOAW-2,The card got scratched when it was continuously dragged over the table because the _ is smooth.,2,card,table
3SX4X51T82N2FOS9XFMQPC4GI0ZOAW-1,The card got scratched when it was continuously dragged over the table because the _ is rough.,1,table,card
3BKZLF9901D6WI3SSYSAH3HN0SJYQN-1,James could not hear the sound of his television in his neighborhood because the _ is too noisy.,1,neighborhood,television
3BKZLF9901D6WI3SSYSAH3HN0SJYQN-2,James could not hear the sound of his television in his neighborhood because the _ is too quite.,2,television,neighborhood
3UV0D2KX1MHEDX0S5DH9XHLUA6P4FJ-1,"The plants responded well to adding coffee to the soil, but didn't seem to like the fertilizer. So, the _ is a secret ingredient.",1,coffee,fertilizer
3UV0D2KX1MHEDX0S5DH9XHLUA6P4FJ-2,"The plants responded well to adding coffee to the soil, but didn't seem to like the fertilizer. So, the _ is a overwhelming ingredient.",2,fertilizer,coffee
3G3AJKPCXN6Z7DGUU1LXE0GJ5ED4YI-1,Jane brushed down her hair with a brush but it is still tangled because the _ is too tough.,1,hair,brush
3G3AJKPCXN6Z7DGUU1LXE0GJ5ED4YI-2,Jane brushed down her hair with a brush but it is still tangled because the _ is too soft.,2,brush,hair
3ZUE82NE0CFUQNM11EJM6RP70648FC-1,The dog was cooler than the cat because the _ was sitting under the tree.,1,dog,cat
3ZUE82NE0CFUQNM11EJM6RP70648FC-2,The dog was cooler than the cat although the _ was sitting under the tree.,2,cat,dog
3IVKZBIBJ07HTET9Q41RY5DDZM9SHH-1,"The pollen was giving Adam a runny nose but not Randy, as _ is sensitive to tree pollen.",1,Adam,Randy
3FBEFUUYRMJCQIM5XJ0W8CIQYEG6AV-1,"Mike and friends practiced basketball out in the field instead of gym during rain, even though the _ is wet.",1,field,gym
3FBEFUUYRMJCQIM5XJ0W8CIQYEG6AV-2,"Mike and friends practiced basketball out in the field instead of gym during rain, even though the _ is dry.",2,gym,field
